#Bulken (Vangsvatnet), 62.5.0, Vannføring, time
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2024-09-14 01:00:00Z;137,336;0;3
2024-09-14 02:00:00Z;134,2306;0;3
2024-09-14 03:00:00Z;131,196;0;3
2024-09-14 04:00:00Z;128,325;0;3
2024-09-14 05:00:00Z;125,5953;0;3
2024-09-14 06:00:00Z;122,8556;0;3
2024-09-14 07:00:00Z;120,4357;0;3
2024-09-14 08:00:00Z;117,9844;0;3
2024-09-14 09:00:00Z;115,5562;0;3
2024-09-14 10:00:00Z;113,2752;0;3
2024-09-14 11:00:00Z;111,1385;0;3
2024-09-14 12:00:00Z;109,0038;0;3
2024-09-14 13:00:00Z;106,7324;0;3
2024-09-14 14:00:00Z;104,7563;0;3
2024-09-14 15:00:00Z;102,8656;0;3
2024-09-14 16:00:00Z;101,0917;0;3
2024-09-14 17:00:00Z;99,33235;0;3
2024-09-14 18:00:00Z;97,50445;0;3
2024-09-14 19:00:00Z;95,77417;0;3
2024-09-14 20:00:00Z;94,0908;0;3
2024-09-14 21:00:00Z;92,51814;0;3
2024-09-14 22:00:00Z;90,958;0;3
2024-09-14 23:00:00Z;89,34632;0;3
2024-09-15 00:00:00Z;87,9213;0;3
2024-09-15 01:00:00Z;86,55399;0;3
2024-09-15 02:00:00Z;85,28988;0;3
2024-09-15 03:00:00Z;84,0653;0;3
2024-09-15 04:00:00Z;82,95627;0;3
2024-09-15 05:00:00Z;81,97618;0;3
2024-09-15 06:00:00Z;81,0928;0;3
2024-09-15 07:00:00Z;80,16843;0;3
2024-09-15 08:00:00Z;79,41432;0;3
2024-09-15 09:00:00Z;78,7235;0;3
2024-09-15 10:00:00Z;78,22954;0;3
2024-09-15 11:00:00Z;77,87125;0;3
2024-09-15 12:00:00Z;77,61795;0;3
2024-09-15 13:00:00Z;77,37991;0;3
2024-09-15 14:00:00Z;77,15705;0;3
2024-09-15 15:00:00Z;77,08285;0;3
2024-09-15 16:00:00Z;77,33532;0;3
2024-09-15 17:00:00Z;77,45433;0;3
2024-09-15 18:00:00Z;78,00583;0;3
2024-09-15 19:00:00Z;78,84383;0;3
2024-09-15 20:00:00Z;79,92735;0;3
2024-09-15 21:00:00Z;81,24559;0;3
2024-09-15 22:00:00Z;82,74263;0;3
2024-09-15 23:00:00Z;84,57755;0;3
2024-09-16 00:00:00Z;86,74485;0;3
2024-09-16 01:00:00Z;89,50985;0;3
2024-09-16 02:00:00Z;92,78223;0;3
2024-09-16 03:00:00Z;96,10689;0;3
2024-09-16 04:00:00Z;99,03466;0;3
2024-09-16 05:00:00Z;101,5986;0;3
2024-09-16 06:00:00Z;103,9034;0;3
2024-09-16 07:00:00Z;105,9742;0;3
2024-09-16 08:00:00Z;107,873;0;3
2024-09-16 09:00:00Z;109,4207;0;3
2024-09-16 10:00:00Z;110,6979;0;3
2024-09-16 11:00:00Z;111,7703;0;3
2024-09-16 12:00:00Z;112,4231;0;3
2024-09-16 13:00:00Z;113,0424;0;3
2024-09-16 14:00:00Z;113,2018;0;3
2024-09-16 15:00:00Z;112,9892;0;3
2024-09-16 16:00:00Z;112,8121;0;3
2024-09-16 17:00:00Z;112,5114;0;3
2024-09-16 18:00:00Z;111,9817;0;3
2024-09-16 19:00:00Z;111,3827;0;3
2024-09-16 20:00:00Z;110,5922;0;3
2024-09-16 21:00:00Z;109,8567;0;3
2024-09-16 22:00:00Z;109,019;0;3
2024-09-16 23:00:00Z;108,0454;0;3
2024-09-17 00:00:00Z;106,9206;0;3
2024-09-17 01:00:00Z;105,5949;0;3
2024-09-17 02:00:00Z;104,379;0;3
2024-09-17 03:00:00Z;103,3737;0;3
2024-09-17 04:00:00Z;102,2885;0;3
2024-09-17 05:00:00Z;101,074;0;3
2024-09-17 06:00:00Z;99,73251;0;3
2024-09-17 07:00:00Z;98,2994;0;3
2024-09-17 08:00:00Z;96,99111;0;3
2024-09-17 09:00:00Z;95,87174;0;3
2024-09-17 10:00:00Z;94,59538;0;3
2024-09-17 11:00:00Z;93,29431;0;3
2024-09-17 12:00:00Z;92,0176;0;3
2024-09-17 13:00:00Z;90,84509;0;3
2024-09-17 14:00:00Z;89,67973;0;3
2024-09-17 15:00:00Z;88,44217;0;3
2024-09-17 16:00:00Z;87,27543;0;3
2024-09-17 17:00:00Z;86,05339;0;3
2024-09-17 18:00:00Z;84,90141;0;3
2024-09-17 19:00:00Z;83,69493;0;3
2024-09-17 20:00:00Z;82,5425;0;3
2024-09-17 21:00:00Z;81,27558;0;3
2024-09-17 22:00:00Z;80,24426;0;3
2024-09-17 23:00:00Z;79,1593;0;3
2024-09-18 00:00:00Z;77,99147;0;3
2024-09-18 01:00:00Z;76,89095;0;3
2024-09-18 02:00:00Z;75,75342;0;3
2024-09-18 03:00:00Z;74,76999;0;3
2024-09-18 04:00:00Z;73,74898;0;3
2024-09-18 05:00:00Z;72,77793;0;3
2024-09-18 06:00:00Z;71,66928;0;3
2024-09-18 07:00:00Z;70,62531;0;3
2024-09-18 08:00:00Z;69,61677;0;3
2024-09-18 09:00:00Z;68,71331;0;3
2024-09-18 10:00:00Z;67,89944;0;3
2024-09-18 11:00:00Z;67,00676;0;3
2024-09-18 12:00:00Z;66,03648;0;3
2024-09-18 13:00:00Z;65,14126;0;3
2024-09-18 14:00:00Z;64,27901;0;3
2024-09-18 15:00:00Z;63,48997;0;3
2024-09-18 16:00:00Z;62,63811;0;3
2024-09-18 17:00:00Z;61,7914;0;3
2024-09-18 18:00:00Z;61,02994;0;3
2024-09-18 19:00:00Z;60,28617;0;3
2024-09-18 20:00:00Z;59,53354;0;3
2024-09-18 21:00:00Z;58,73277;0;3
2024-09-18 22:00:00Z;58,06712;0;3
2024-09-18 23:00:00Z;57,35336;0;3
2024-09-19 00:00:00Z;56,64354;0;3
2024-09-19 01:00:00Z;56,00187;0;3
2024-09-19 02:00:00Z;55,30001;0;3
2024-09-19 03:00:00Z;54,58954;0;3
2024-09-19 04:00:00Z;53,89582;0;3
2024-09-19 05:00:00Z;53,28123;0;3
2024-09-19 06:00:00Z;52,69482;0;3
2024-09-19 07:00:00Z;52,16105;0;3
2024-09-19 08:00:00Z;51,50659;0;3
2024-09-19 09:00:00Z;50,90482;0;3
2024-09-19 10:00:00Z;50,31857;0;3
2024-09-19 11:00:00Z;49,73546;0;3
2024-09-19 12:00:00Z;49,14351;0;3
2024-09-19 13:00:00Z;48,50681;0;3
2024-09-19 14:00:00Z;48,0049;0;3
2024-09-19 15:00:00Z;47,51746;0;3
2024-09-19 16:00:00Z;46,96152;0;3
2024-09-19 17:00:00Z;46,42017;0;3
2024-09-19 18:00:00Z;46,01025;0;3
2024-09-19 19:00:00Z;45,55556;0;3
2024-09-19 20:00:00Z;45,09135;0;3
2024-09-19 21:00:00Z;44,62934;0;3
2024-09-19 22:00:00Z;44,16954;0;3
2024-09-19 23:00:00Z;43,71194;0;3
2024-09-20 00:00:00Z;43,26786;0;3
2024-09-20 01:00:00Z;42,88245;0;3
2024-09-20 02:00:00Z;42,45361;0;3
2024-09-20 03:00:00Z;42,0716;0;3
2024-09-20 04:00:00Z;41,64654;0;3
2024-09-20 05:00:00Z;41,26791;0;3
2024-09-20 06:00:00Z;40,84664;0;3
2024-09-20 07:00:00Z;40,48237;0;3
2024-09-20 08:00:00Z;40,11971;0;3
2024-09-20 09:00:00Z;39,70392;0;3
2024-09-20 10:00:00Z;39,34442;0;3
2024-09-20 11:00:00Z;38,98653;0;3
2024-09-20 12:00:00Z;38,58697;0;3
2024-09-20 13:00:00Z;38,29658;0;3
2024-09-20 14:00:00Z;37,96452;0;3
2024-09-20 15:00:00Z;37,61251;0;3
2024-09-20 16:00:00Z;37,20899;0;3
2024-09-20 17:00:00Z;36,87066;0;3
2024-09-20 18:00:00Z;36,60736;0;3
2024-09-20 19:00:00Z;36,34503;0;3
2024-09-20 20:00:00Z;36,02093;0;3
2024-09-20 21:00:00Z;35,69809;0;3
2024-09-20 22:00:00Z;35,4284;0;3
2024-09-20 23:00:00Z;35,11839;0;3
2024-09-21 00:00:00Z;34,85074;0;3
2024-09-21 01:00:00Z;34,54309;0;3
2024-09-21 02:00:00Z;34,28764;0;3
2024-09-21 03:00:00Z;34,03315;0;3
2024-09-21 04:00:00Z;33,72886;0;3
2024-09-21 05:00:00Z;33,48628;0;3
2024-09-21 06:00:00Z;33,29491;0;3
2024-09-21 07:00:00Z;33,00376;0;3
2024-09-21 08:00:00Z;32,7437;0;3
2024-09-21 09:00:00Z;32,45474;0;3
2024-09-21 10:00:00Z;32,26604;0;3
2024-09-21 11:00:00Z;32,0187;0;3
2024-09-21 12:00:00Z;31,67371;0;3
2024-09-21 13:00:00Z;31,47729;0;3
2024-09-21 14:00:00Z;31,25222;0;3
2024-09-21 15:00:00Z;31,01814;0;3
2024-09-21 16:00:00Z;30,78487;0;3
2024-09-21 17:00:00Z;30,55242;0;3
2024-09-21 18:00:00Z;30,32078;0;3
2024-09-21 19:00:00Z;30,09953;0;3
2024-09-21 20:00:00Z;29,93647;0;3
2024-09-21 21:00:00Z;29,77389;0;3
2024-09-21 22:00:00Z;29,55455;0;3
2024-09-21 23:00:00Z;29,33592;0;3
2024-09-22 00:00:00Z;29,16536;0;3
2024-09-22 01:00:00Z;28,95752;0;3
2024-09-22 02:00:00Z;28,79736;0;3
2024-09-22 03:00:00Z;28,63767;0;3
2024-09-22 04:00:00Z;28,42227;0;3
2024-09-22 05:00:00Z;28,19826;0;3
2024-09-22 06:00:00Z;27,98434;0;3
2024-09-22 07:00:00Z;27,8267;0;3
2024-09-22 08:00:00Z;27,67874;0;3
2024-09-22 09:00:00Z;27,52195;0;3
2024-09-22 10:00:00Z;27,31048;0;3
2024-09-22 11:00:00Z;27,09971;0;3
2024-09-22 12:00:00Z;26,9444;0;3
2024-09-22 13:00:00Z;26,79863;0;3
2024-09-22 14:00:00Z;26,63514;0;3
2024-09-22 15:00:00Z;26,37264;0;3
2024-09-22 16:00:00Z;26,14725;0;3
2024-09-22 17:00:00Z;25,94963;0;3
2024-09-22 18:00:00Z;25,86002;0;3
2024-09-22 19:00:00Z;25,77954;0;3
2024-09-22 20:00:00Z;25,64566;0;3
2024-09-22 21:00:00Z;25,49433;0;3
2024-09-22 22:00:00Z;25,29906;0;3
2024-09-22 23:00:00Z;25,15744;0;3
2024-09-23 00:00:00Z;25,06035;0;3
2024-09-23 01:00:00Z;24,88422;0;3
2024-09-23 02:00:00Z;24,78757;0;3
2024-09-23 03:00:00Z;24,6561;0;3
2024-09-23 04:00:00Z;24,5075;0;3
2024-09-23 05:00:00Z;24,32446;0;3
2024-09-23 06:00:00Z;24,22882;0;3
2024-09-23 07:00:00Z;24,0901;0;3
2024-09-23 08:00:00Z;23,8913;0;3
2024-09-23 09:00:00Z;23,68465;0;3
2024-09-23 10:00:00Z;23,48735;0;3
2024-09-23 11:00:00Z;23,325;0;3
2024-09-23 12:00:00Z;23,08666;0;3
2024-09-23 13:00:00Z;22,93396;0;3
2024-09-23 14:00:00Z;22,79869;0;3
2024-09-23 15:00:00Z;22,66379;0;3
2024-09-23 16:00:00Z;22,52088;0;3
2024-09-23 17:00:00Z;22,33654;0;3
2024-09-23 18:00:00Z;22,19454;0;3
2024-09-23 19:00:00Z;22,0696;0;3
2024-09-23 20:00:00Z;21,99479;0;3
2024-09-23 21:00:00Z;21,91187;0;3
2024-09-23 22:00:00Z;21,75463;0;3
2024-09-23 23:00:00Z;21,71331;0;3
2024-09-24 00:00:00Z;21,60613;0;3
2024-09-24 01:00:00Z;21,52384;0;3
2024-09-24 02:00:00Z;21,4089;0;3
2024-09-24 03:00:00Z;21,3188;0;3
2024-09-24 04:00:00Z;21,14726;0;3
2024-09-24 05:00:00Z;21,02505;0;3
2024-09-24 06:00:00Z;21,00065;0;3
2024-09-24 07:00:00Z;20,9357;0;3
2024-09-24 08:00:00Z;20,82221;0;3
2024-09-24 09:00:00Z;20,74132;0;3
2024-09-24 10:00:00Z;20,62028;0;3
2024-09-24 11:00:00Z;20,50757;0;3
2024-09-24 12:00:00Z;20,49147;0;3
2024-09-24 13:00:00Z;20,48344;0;3
2024-09-24 14:00:00Z;20,42724;0;3
2024-09-24 15:00:00Z;20,3551;0;3
2024-09-24 16:00:00Z;20,24308;0;3
2024-09-24 17:00:00Z;20,16324;0;3
2024-09-24 18:00:00Z;20,05967;0;3
2024-09-24 19:00:00Z;20,03579;0;3
2024-09-24 20:00:00Z;19,98016;0;3
2024-09-24 21:00:00Z;19,90875;0;3
2024-09-24 22:00:00Z;19,80578;0;3
2024-09-24 23:00:00Z;19,78994;0;3
2024-09-25 00:00:00Z;19,79786;0;3
2024-09-25 01:00:00Z;19,84534;0;3
2024-09-25 02:00:00Z;19,84534;0;3
2024-09-25 03:00:00Z;19,79786;0;3
2024-09-25 04:00:00Z;19,78204;0;3
2024-09-25 05:00:00Z;19,75045;0;3
2024-09-25 06:00:00Z;19,83743;0;3
2024-09-25 07:00:00Z;19,86118;0;3
2024-09-25 08:00:00Z;19,90873;0;3
2024-09-25 09:00:00Z;19,92459;0;3
2024-09-25 10:00:00Z;19,98016;0;3
2024-09-25 11:00:00Z;20,04375;0;3
2024-09-25 12:00:00Z;20,11541;0;3
2024-09-25 13:00:00Z;20,26725;0;3
2024-09-25 14:00:00Z;20,61254;0;3
2024-09-25 15:00:00Z;20,94407;0;3
2024-09-25 16:00:00Z;21,26172;0;3
2024-09-25 17:00:00Z;21,54879;0;3
2024-09-25 18:00:00Z;21,92046;0;3
2024-09-25 19:00:00Z;22,25314;0;3
2024-09-25 20:00:00Z;22,53784;0;3
2024-09-25 21:00:00Z;22,85802;0;3
2024-09-25 22:00:00Z;23,13771;0;3
2024-09-25 23:00:00Z;23,40189;0;3
2024-09-26 00:00:00Z;23,61595;0;3
2024-09-26 01:00:00Z;23,81368;0;3
2024-09-26 02:00:00Z;23,96032;0;3
2024-09-26 03:00:00Z;24,09873;0;3
2024-09-26 04:00:00Z;24,23752;0;3
2024-09-26 05:00:00Z;24,35924;0;3
2024-09-26 06:00:00Z;24,39408;0;3
2024-09-26 07:00:00Z;24,52497;0;3
2024-09-26 08:00:00Z;24,69989;0;3
2024-09-26 09:00:00Z;24,72614;0;3
2024-09-26 10:00:00Z;24,72614;0;3
2024-09-26 11:00:00Z;24,72614;0;3
2024-09-26 12:00:00Z;24,70863;0;3
2024-09-26 13:00:00Z;24,57739;0;3
2024-09-26 14:00:00Z;24,39411;0;3
2024-09-26 15:00:00Z;24,31571;0;3
2024-09-26 16:00:00Z;24,29832;0;3
2024-09-26 17:00:00Z;24,22882;0;3
2024-09-26 18:00:00Z;24,10738;0;3
2024-09-26 19:00:00Z;24,02945;0;3
2024-09-26 20:00:00Z;23,96892;0;3
2024-09-26 21:00:00Z;23,95164;0;3
2024-09-26 22:00:00Z;23,8826;0;3
2024-09-26 23:00:00Z;23,75338;0;3
2024-09-27 00:00:00Z;23,63303;0;3
2024-09-27 01:00:00Z;23,60727;0;3
2024-09-27 02:00:00Z;23,53869;0;3
2024-09-27 03:00:00Z;23,41034;0;3
2024-09-27 04:00:00Z;23,27377;0;3
2024-09-27 05:00:00Z;23,14605;0;3
2024-09-27 06:00:00Z;23,0611;0;3
2024-09-27 07:00:00Z;22,95087;0;3
2024-09-27 08:00:00Z;22,91701;0;3
2024-09-27 09:00:00Z;22,79869;0;3
2024-09-27 10:00:00Z;22,66379;0;3
2024-09-27 11:00:00Z;22,52925;0;3
2024-09-27 12:00:00Z;22,41181;0;3
2024-09-27 13:00:00Z;22,36997;0;3
2024-09-27 14:00:00Z;22,1863;0;3
2024-09-27 15:00:00Z;21,9451;0;3
2024-09-27 16:00:00Z;21,79595;0;3
2024-09-27 17:00:00Z;21,67206;0;3
2024-09-27 18:00:00Z;21,58966;0;3
2024-09-27 19:00:00Z;21,46635;0;3
2024-09-27 20:00:00Z;21,34333;0;3
2024-09-27 21:00:00Z;21,26151;0;3
2024-09-27 22:00:00Z;21,13095;0;3
2024-09-27 23:00:00Z;20,95198;0;3
2024-09-28 00:00:00Z;20,81413;0;3
2024-09-28 01:00:00Z;20,69286;0;3
2024-09-28 02:00:00Z;20,6283;0;3
2024-09-28 03:00:00Z;20,61218;0;3
2024-09-28 04:00:00Z;20,53977;0;3
2024-09-28 05:00:00Z;20,37117;0;3
2024-09-28 06:00:00Z;20,24308;0;3
2024-09-28 07:00:00Z;20,17121;0;3
2024-09-28 08:00:00Z;20,11539;0;3
2024-09-28 09:00:00Z;20,07565;0;3
2024-09-28 10:00:00Z;19,86921;0;3
2024-09-28 11:00:00Z;19,71891;0;3
2024-09-28 12:00:00Z;19,57703;0;3
2024-09-28 13:00:00Z;19,62427;0;3
2024-09-28 14:00:00Z;19,49057;0;3
2024-09-28 15:00:00Z;19,41208;0;3
2024-09-28 16:00:00Z;19,35724;0;3
2024-09-28 17:00:00Z;19,34941;0;3
2024-09-28 18:00:00Z;19,34159;0;3
2024-09-28 19:00:00Z;19,27128;0;3
2024-09-28 20:00:00Z;19,12313;0;3
2024-09-28 21:00:00Z;19,10753;0;3
2024-09-28 22:00:00Z;19,13868;0;3
2024-09-28 23:00:00Z;19,04536;0;3
2024-09-29 00:00:00Z;18,98324;0;3
2024-09-29 01:00:00Z;18,97547;0;3
2024-09-29 02:00:00Z;18,95999;0;3
2024-09-29 03:00:00Z;18,86707;0;3
2024-09-29 04:00:00Z;18,85158;0;3
2024-09-29 05:00:00Z;18,85158;0;3
2024-09-29 06:00:00Z;18,85158;0;3
2024-09-29 07:00:00Z;18,83614;0;3
2024-09-29 08:00:00Z;18,7358;0;3
2024-09-29 09:00:00Z;18,67414;0;3
2024-09-29 10:00:00Z;18,66644;0;3
2024-09-29 11:00:00Z;18,66644;0;3
2024-09-29 12:00:00Z;18,65107;0;3
2024-09-29 13:00:00Z;18,55119;0;3
2024-09-29 14:00:00Z;18,48216;0;3
2024-09-29 15:00:00Z;18,42856;0;3
2024-09-29 16:00:00Z;18,41326;0;3
2024-09-29 17:00:00Z;18,35977;0;3
2024-09-29 18:00:00Z;18,29871;0;3
2024-09-29 19:00:00Z;18,24536;0;3
2024-09-29 20:00:00Z;18,23013;0;3
2024-09-29 21:00:00Z;18,17689;0;3
2024-09-29 22:00:00Z;18,1237;0;3
2024-09-29 23:00:00Z;18,1161;0;3
2024-09-30 00:00:00Z;18,10094;0;3
2024-09-30 01:00:00Z;18,01;0;3
2024-09-30 02:00:00Z;18,00241;0;3
2024-09-30 03:00:00Z;18,04028;0;3
2024-09-30 04:00:00Z;17,9873;0;3
2024-09-30 05:00:00Z;17,88907;0;3
2024-09-30 06:00:00Z;17,88151;0;3
2024-09-30 07:00:00Z;17,9268;0;3
2024-09-30 08:00:00Z;17,9268;0;3
2024-09-30 09:00:00Z;17,87397;0;3
2024-09-30 10:00:00Z;17,81367;0;3
2024-09-30 11:00:00Z;17,7685;0;3
2024-09-30 12:00:00Z;17,81367;0;3
2024-09-30 13:00:00Z;17,86642;0;3
2024-09-30 14:00:00Z;17,86642;0;3
2024-09-30 15:00:00Z;17,81367;0;3
2024-09-30 16:00:00Z;17,76098;0;3
2024-09-30 17:00:00Z;17,76098;0;3
2024-09-30 18:00:00Z;17,80613;0;3
2024-09-30 19:00:00Z;17,80613;0;3
2024-09-30 20:00:00Z;17,75346;0;3
2024-09-30 21:00:00Z;17,70837;0;3
2024-09-30 22:00:00Z;17,75346;0;3
2024-09-30 23:00:00Z;17,7986;0;3
2024-10-01 00:00:00Z;17,75346;0;3
2024-10-01 01:00:00Z;17,70085;0;3
2024-10-01 02:00:00Z;17,68583;0;3
2024-10-01 03:00:00Z;17,64833;0;3
2024-10-01 04:00:00Z;17,68583;0;3
2024-10-01 05:00:00Z;17,68583;0;3
2024-10-01 06:00:00Z;17,64833;0;3
2024-10-01 07:00:00Z;17,69335;0;3
2024-10-01 08:00:00Z;17,75346;0;3
2024-10-01 09:00:00Z;17,80613;0;3
2024-10-01 10:00:00Z;17,81366;0;3
2024-10-01 11:00:00Z;17,81366;0;3
2024-10-01 12:00:00Z;17,81366;0;3
2024-10-01 13:00:00Z;17,80613;0;3
2024-10-01 14:00:00Z;17,74596;0;3
2024-10-01 15:00:00Z;17,65584;0;3
2024-10-01 16:00:00Z;17,67833;0;3
2024-10-01 17:00:00Z;17,63333;0;3
2024-10-01 18:00:00Z;17,58089;0;3
2024-10-01 19:00:00Z;17,5734;0;3
2024-10-01 20:00:00Z;17,56592;0;3
2024-10-01 21:00:00Z;17,51358;0;3
2024-10-01 22:00:00Z;17,45385;0;3
2024-10-01 23:00:00Z;17,40165;0;3
2024-10-02 00:00:00Z;17,3942;0;3
2024-10-02 01:00:00Z;17,38675;0;3
2024-10-02 02:00:00Z;17,34209;0;3
2024-10-02 03:00:00Z;17,32722;0;3
2024-10-02 04:00:00Z;17,28263;0;3
2024-10-02 05:00:00Z;17,26778;0;3
2024-10-02 06:00:00Z;17,21586;0;3
2024-10-02 07:00:00Z;17,1566;0;3
2024-10-02 08:00:00Z;17,10481;0;3
2024-10-02 09:00:00Z;17,09003;0;3
2024-10-02 10:00:00Z;17,031;0;3
2024-10-02 11:00:00Z;16,92787;0;3
2024-10-02 12:00:00Z;16,86905;0;3
2024-10-02 13:00:00Z;16,8617;0;3
2024-10-02 14:00:00Z;16,85436;0;3
2024-10-02 15:00:00Z;16,7957;0;3
2024-10-02 16:00:00Z;16,69324;0;3
2024-10-02 17:00:00Z;16,6348;0;3
2024-10-02 18:00:00Z;16,62749;0;3
2024-10-02 19:00:00Z;16,61293;0;3
2024-10-02 20:00:00Z;16,51826;0;3
2024-10-02 21:00:00Z;16,4601;0;3
2024-10-02 22:00:00Z;16,45284;0;3
2024-10-02 23:00:00Z;16,44558;0;3
2024-10-03 00:00:00Z;16,39482;0;3
2024-10-03 01:00:00Z;16,33689;0;3
2024-10-03 02:00:00Z;16,27905;0;3
2024-10-03 03:00:00Z;16,22851;0;3
2024-10-03 04:00:00Z;16,22129;0;3
2024-10-03 05:00:00Z;16,21408;0;3
2024-10-03 06:00:00Z;16,15647;0;3
2024-10-03 07:00:00Z;16,05583;0;3
2024-10-03 08:00:00Z;15,99843;0;3
2024-10-03 09:00:00Z;15,99126;0;3
2024-10-03 10:00:00Z;15,97696;0;3
2024-10-03 11:00:00Z;15,88399;0;3
2024-10-03 12:00:00Z;15,81975;0;3
2024-10-03 13:00:00Z;15,76988;0;3
2024-10-03 14:00:00Z;15,75565;0;3
2024-10-03 15:00:00Z;15,70588;0;3
2024-10-03 16:00:00Z;15,64909;0;3
2024-10-03 17:00:00Z;15,58533;0;3
2024-10-03 18:00:00Z;15,50047;0;3
2024-10-03 19:00:00Z;15,52871;0;3
2024-10-03 20:00:00Z;15,52871;0;3
2024-10-03 21:00:00Z;15,47928;0;3
2024-10-03 22:00:00Z;15,41584;0;3
2024-10-03 23:00:00Z;15,32439;0;3
2024-10-04 00:00:00Z;15,31032;0;3
2024-10-04 01:00:00Z;15,3033;0;3
2024-10-04 02:00:00Z;15,25421;0;3
2024-10-04 03:00:00Z;15,19818;0;3
2024-10-04 04:00:00Z;15,14224;0;3
2024-10-04 05:00:00Z;15,09337;0;3
2024-10-04 06:00:00Z;15,08639;0;3
2024-10-04 07:00:00Z;15,07942;0;3
2024-10-04 08:00:00Z;15,02371;0;3
2024-10-04 09:00:00Z;14,92641;0;3
2024-10-04 10:00:00Z;14,87092;0;3
2024-10-04 11:00:00Z;14,85016;0;3
2024-10-04 12:00:00Z;14,76719;0;3
2024-10-04 13:00:00Z;14,74646;0;3
2024-10-04 14:00:00Z;14,6982;0;3
2024-10-04 15:00:00Z;14,64313;0;3
2024-10-04 16:00:00Z;14,58815;0;3
2024-10-04 17:00:00Z;14,54011;0;3
2024-10-04 18:00:00Z;14,5264;0;3
2024-10-04 19:00:00Z;14,47848;0;3
2024-10-04 20:00:00Z;14,43061;0;3
2024-10-04 21:00:00Z;14,42378;0;3
2024-10-04 22:00:00Z;14,41695;0;3
2024-10-04 23:00:00Z;14,36919;0;3
2024-10-05 00:00:00Z;14,32149;0;3
2024-10-05 01:00:00Z;14,30788;0;3
2024-10-05 02:00:00Z;14,26029;0;3
2024-10-05 03:00:00Z;14,20598;0;3
2024-10-05 04:00:00Z;14,15853;0;3
2024-10-05 05:00:00Z;14,14499;0;3
2024-10-05 06:00:00Z;14,11117;0;3
2024-10-05 07:00:00Z;14,13147;0;3
2024-10-05 08:00:00Z;14,0504;0;3
2024-10-05 09:00:00Z;13,99644;0;3
2024-10-05 10:00:00Z;13,99644;0;3
2024-10-05 11:00:00Z;14,03688;0;3
2024-10-05 12:00:00Z;14,04362;0;3
2024-10-05 13:00:00Z;14,04362;0;3
2024-10-05 14:00:00Z;14,05714;0;3
2024-10-05 15:00:00Z;14,13824;0;3
2024-10-05 16:00:00Z;14,14499;0;3
2024-10-05 17:00:00Z;14,11117;0;3
2024-10-05 18:00:00Z;14,15177;0;3
2024-10-05 19:00:00Z;14,23325;0;3
2024-10-05 20:00:00Z;14,47876;0;3
2024-10-05 21:00:00Z;14,73976;0;3
2024-10-05 22:00:00Z;14,93352;0;3
2024-10-05 23:00:00Z;15,2126;0;3
2024-10-06 00:00:00Z;15,57866;0;3
2024-10-06 01:00:00Z;15,86992;0;3
2024-10-06 02:00:00Z;16,11352;0;3
2024-10-06 03:00:00Z;16,39511;0;3
2024-10-06 04:00:00Z;16,69357;0;3
2024-10-06 05:00:00Z;17,0239;0;3
2024-10-06 06:00:00Z;17,27539;0;3
2024-10-06 07:00:00Z;17,51376;0;3
2024-10-06 08:00:00Z;17,75364;0;3
2024-10-06 09:00:00Z;18,01028;0;3
2024-10-06 10:00:00Z;18,3371;0;3
2024-10-06 11:00:00Z;18,54359;0;3
2024-10-06 12:00:00Z;18,72043;0;3
2024-10-06 13:00:00Z;18,85162;0;3
2024-10-06 14:00:00Z;18,9833;0;3
2024-10-06 15:00:00Z;19,1465;0;3
2024-10-06 16:00:00Z;19,2244;0;3
2024-10-06 17:00:00Z;19,28687;0;3
2024-10-06 18:00:00Z;19,36512;0;3
2024-10-06 19:00:00Z;19,52198;0;3
2024-10-06 20:00:00Z;19,6006;0;3
2024-10-06 21:00:00Z;19,65573;0;3
2024-10-06 22:00:00Z;19,6794;0;3
2024-10-06 23:00:00Z;19,79793;0;3
2024-10-07 00:00:00Z;19,94843;0;3
2024-10-07 01:00:00Z;19,93253;0;3
2024-10-07 02:00:00Z;19,98016;0;3
2024-10-07 03:00:00Z;20,04375;0;3
2024-10-07 04:00:00Z;20,10743;0;3
2024-10-07 05:00:00Z;20,16322;0;3
2024-10-07 06:00:00Z;20,17918;0;3
2024-10-07 07:00:00Z;20,24308;0;3
2024-10-07 08:00:00Z;20,3551;0;3
2024-10-07 09:00:00Z;20,41921;0;3
2024-10-07 10:00:00Z;20,43526;0;3
2024-10-07 11:00:00Z;20,49148;0;3
2024-10-07 12:00:00Z;20,55582;0;3
2024-10-07 13:00:00Z;20,62833;0;3
2024-10-07 14:00:00Z;20,71709;0;3
2024-10-07 15:00:00Z;20,62028;0;3
2024-10-07 16:00:00Z;20,49152;0;3
2024-10-07 17:00:00Z;20,37913;0;3
2024-10-07 18:00:00Z;20,3711;0;3
2024-10-07 19:00:00Z;20,41119;0;3
2024-10-07 20:00:00Z;20,3551;0;3
2024-10-07 21:00:00Z;20,24308;0;3
2024-10-07 22:00:00Z;20,18716;0;3
2024-10-07 23:00:00Z;20,22708;0;3
2024-10-08 00:00:00Z;20,23506;0;3
2024-10-08 01:00:00Z;20,23506;0;3
2024-10-08 02:00:00Z;20,24306;0;3
2024-10-08 03:00:00Z;20,28304;0;3
2024-10-08 04:00:00Z;20,26708;0;3
2024-10-08 05:00:00Z;20,41928;0;3
