#Mestad, 62.17.0, Vannføring, time
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2024-06-01 00:00:00Z;9,454797;0;3
2024-06-01 01:00:00Z;9,047335;0;3
2024-06-01 02:00:00Z;8,632327;0;3
2024-06-01 03:00:00Z;8,151999;0;3
2024-06-01 04:00:00Z;7,710925;0;3
2024-06-01 05:00:00Z;7,307786;0;3
2024-06-01 06:00:00Z;6,864087;0;3
2024-06-01 07:00:00Z;6,505083;0;3
2024-06-01 08:00:00Z;6,112532;0;3
2024-06-01 09:00:00Z;5,836456;0;3
2024-06-01 10:00:00Z;5,592107;0;3
2024-06-01 11:00:00Z;5,372574;0;3
2024-06-01 12:00:00Z;5,285238;0;3
2024-06-01 13:00:00Z;5,340423;0;3
2024-06-01 14:00:00Z;5,664237;0;3
2024-06-01 15:00:00Z;6,189653;0;3
2024-06-01 16:00:00Z;7,002722;0;3
2024-06-01 17:00:00Z;7,894493;0;3
2024-06-01 18:00:00Z;8,835008;0;3
2024-06-01 19:00:00Z;9,595103;0;3
2024-06-01 20:00:00Z;10,22079;0;3
2024-06-01 21:00:00Z;10,52621;0;3
2024-06-01 22:00:00Z;10,50501;0;3
2024-06-01 23:00:00Z;10,28281;0;3
2024-06-02 00:00:00Z;9,85381;0;3
2024-06-02 01:00:00Z;9,34444;0;3
2024-06-02 02:00:00Z;8,788613;0;3
2024-06-02 03:00:00Z;8,236188;0;3
2024-06-02 04:00:00Z;7,705498;0;3
2024-06-02 05:00:00Z;7,247109;0;3
2024-06-02 06:00:00Z;6,789128;0;3
2024-06-02 07:00:00Z;6,360894;0;3
2024-06-02 08:00:00Z;5,998262;0;3
2024-06-02 09:00:00Z;5,663646;0;3
2024-06-02 10:00:00Z;5,363568;0;3
2024-06-02 11:00:00Z;5,127593;0;3
2024-06-02 12:00:00Z;4,893405;0;3
2024-06-02 13:00:00Z;4,734042;0;3
2024-06-02 14:00:00Z;4,695688;0;3
2024-06-02 15:00:00Z;4,828778;0;3
2024-06-02 16:00:00Z;5,227906;0;3
2024-06-02 17:00:00Z;5,825548;0;3
2024-06-02 18:00:00Z;6,627732;0;3
2024-06-02 19:00:00Z;7,354159;0;3
2024-06-02 20:00:00Z;7,955864;0;3
2024-06-02 21:00:00Z;8,265038;0;3
2024-06-02 22:00:00Z;8,319262;0;3
2024-06-02 23:00:00Z;8,162944;0;3
2024-06-03 00:00:00Z;7,902538;0;3
2024-06-03 01:00:00Z;7,555732;0;3
2024-06-03 02:00:00Z;7,251565;0;3
2024-06-03 03:00:00Z;7,04736;0;3
2024-06-03 04:00:00Z;7,074695;0;3
2024-06-03 05:00:00Z;7,341342;0;3
2024-06-03 06:00:00Z;7,84527;0;3
2024-06-03 07:00:00Z;8,43012;0;3
2024-06-03 08:00:00Z;8,95207;0;3
2024-06-03 09:00:00Z;9,298244;0;3
2024-06-03 10:00:00Z;9,493571;0;3
2024-06-03 11:00:00Z;9,45415;0;3
2024-06-03 12:00:00Z;9,460711;0;3
2024-06-03 13:00:00Z;9,414886;0;3
2024-06-03 14:00:00Z;9,408325;0;3
2024-06-03 15:00:00Z;9,513332;0;3
2024-06-03 16:00:00Z;9,719219;0;3
2024-06-03 17:00:00Z;10,09045;0;3
2024-06-03 18:00:00Z;10,25477;0;3
2024-06-03 19:00:00Z;10,35868;0;3
2024-06-03 20:00:00Z;10,22729;0;3
2024-06-03 21:00:00Z;10,14493;0;3
2024-06-03 22:00:00Z;10,09692;0;3
2024-06-03 23:00:00Z;10,32451;0;3
2024-06-04 00:00:00Z;10,68837;0;3
2024-06-04 01:00:00Z;11,07539;0;3
2024-06-04 02:00:00Z;11,65688;0;3
2024-06-04 03:00:00Z;11,90393;0;3
2024-06-04 04:00:00Z;11,88878;0;3
2024-06-04 05:00:00Z;11,6264;0;3
2024-06-04 06:00:00Z;11,0549;0;3
2024-06-04 07:00:00Z;10,3607;0;3
2024-06-04 08:00:00Z;9,766125;0;3
2024-06-04 09:00:00Z;9,665491;0;3
2024-06-04 10:00:00Z;10,13401;0;3
2024-06-04 11:00:00Z;10,80219;0;3
2024-06-04 12:00:00Z;11,00255;0;3
2024-06-04 13:00:00Z;10,88032;0;3
2024-06-04 14:00:00Z;11,22142;0;3
2024-06-04 15:00:00Z;12,21503;0;3
2024-06-04 16:00:00Z;13,41608;0;3
2024-06-04 17:00:00Z;14,08597;0;3
2024-06-04 18:00:00Z;15,32267;0;3
2024-06-04 19:00:00Z;19,85085;0;3
2024-06-04 20:00:00Z;30,98619;0;3
2024-06-04 21:00:00Z;41,85596;0;3
2024-06-04 22:00:00Z;48,00711;0;3
2024-06-04 23:00:00Z;49,65453;0;3
2024-06-05 00:00:00Z;47,57423;0;3
2024-06-05 01:00:00Z;43,01896;0;3
2024-06-05 02:00:00Z;36,84132;0;3
2024-06-05 03:00:00Z;31,43372;0;3
2024-06-05 04:00:00Z;26,48807;0;3
2024-06-05 05:00:00Z;22,45797;0;3
2024-06-05 06:00:00Z;19,33562;0;3
2024-06-05 07:00:00Z;17,05956;0;3
2024-06-05 08:00:00Z;15,48518;0;3
2024-06-05 09:00:00Z;13,94649;0;3
2024-06-05 10:00:00Z;12,74323;0;3
2024-06-05 11:00:00Z;11,83776;0;3
2024-06-05 12:00:00Z;11,14835;0;3
2024-06-05 13:00:00Z;10,5697;0;3
2024-06-05 14:00:00Z;10,09702;0;3
2024-06-05 15:00:00Z;10,02193;0;3
2024-06-05 16:00:00Z;10,14479;0;3
2024-06-05 17:00:00Z;10,23414;0;3
2024-06-05 18:00:00Z;10,12424;0;3
2024-06-05 19:00:00Z;10,10373;0;3
2024-06-05 20:00:00Z;9,886658;0;3
2024-06-05 21:00:00Z;9,839293;0;3
2024-06-05 22:00:00Z;9,832629;0;3
2024-06-05 23:00:00Z;9,920316;0;3
2024-06-06 00:00:00Z;10,12447;0;3
2024-06-06 01:00:00Z;10,4636;0;3
2024-06-06 02:00:00Z;10,90237;0;3
2024-06-06 03:00:00Z;11,30837;0;3
2024-06-06 04:00:00Z;11,4255;0;3
2024-06-06 05:00:00Z;11,44024;0;3
2024-06-06 06:00:00Z;11,54412;0;3
2024-06-06 07:00:00Z;11,91235;0;3
2024-06-06 08:00:00Z;12,38027;0;3
2024-06-06 09:00:00Z;13,00271;0;3
2024-06-06 10:00:00Z;13,64477;0;3
2024-06-06 11:00:00Z;14,7108;0;3
2024-06-06 12:00:00Z;16,27724;0;3
2024-06-06 13:00:00Z;17,86094;0;3
2024-06-06 14:00:00Z;18,68159;0;3
2024-06-06 15:00:00Z;19,50423;0;3
2024-06-06 16:00:00Z;19,67916;0;3
2024-06-06 17:00:00Z;19,53478;0;3
2024-06-06 18:00:00Z;18,94336;0;3
2024-06-06 19:00:00Z;18,18397;0;3
2024-06-06 20:00:00Z;17,21484;0;3
2024-06-06 21:00:00Z;16,17988;0;3
2024-06-06 22:00:00Z;15,05892;0;3
2024-06-06 23:00:00Z;13,95295;0;3
2024-06-07 00:00:00Z;13,02894;0;3
2024-06-07 01:00:00Z;12,14144;0;3
2024-06-07 02:00:00Z;11,48546;0;3
2024-06-07 03:00:00Z;11,36665;0;3
2024-06-07 04:00:00Z;11,68686;0;3
2024-06-07 05:00:00Z;12,2635;0;3
2024-06-07 06:00:00Z;12,34818;0;3
2024-06-07 07:00:00Z;12,10223;0;3
2024-06-07 08:00:00Z;11,76097;0;3
2024-06-07 09:00:00Z;11,50701;0;3
2024-06-07 10:00:00Z;11,52191;0;3
2024-06-07 11:00:00Z;11,64076;0;3
2024-06-07 12:00:00Z;11,46325;0;3
2024-06-07 13:00:00Z;11,00997;0;3
2024-06-07 14:00:00Z;10,77348;0;3
2024-06-07 15:00:00Z;10,55417;0;3
2024-06-07 16:00:00Z;10,56122;0;3
2024-06-07 17:00:00Z;10,66685;0;3
2024-06-07 18:00:00Z;10,73788;0;3
2024-06-07 19:00:00Z;10,72375;0;3
2024-06-07 20:00:00Z;10,70225;0;3
2024-06-07 21:00:00Z;10,51227;0;3
2024-06-07 22:00:00Z;10,2208;0;3
2024-06-07 23:00:00Z;9,893846;0;3
2024-06-08 00:00:00Z;9,48088;0;3
2024-06-08 01:00:00Z;9,111765;0;3
2024-06-08 02:00:00Z;8,638452;0;3
2024-06-08 03:00:00Z;8,223696;0;3
2024-06-08 04:00:00Z;7,814956;0;3
2024-06-08 05:00:00Z;7,481909;0;3
2024-06-08 06:00:00Z;7,190316;0;3
2024-06-08 07:00:00Z;6,982254;0;3
2024-06-08 08:00:00Z;6,852569;0;3
2024-06-08 09:00:00Z;6,756365;0;3
2024-06-08 10:00:00Z;6,847167;0;3
2024-06-08 11:00:00Z;6,933259;0;3
2024-06-08 12:00:00Z;6,982255;0;3
2024-06-08 13:00:00Z;7,190316;0;3
2024-06-08 14:00:00Z;7,346082;0;3
2024-06-08 15:00:00Z;7,538216;0;3
2024-06-08 16:00:00Z;7,687073;0;3
2024-06-08 17:00:00Z;7,791186;0;3
2024-06-08 18:00:00Z;7,843613;0;3
2024-06-08 19:00:00Z;7,872798;0;3
2024-06-08 20:00:00Z;7,884596;0;3
2024-06-08 21:00:00Z;7,791219;0;3
2024-06-08 22:00:00Z;7,635339;0;3
2024-06-08 23:00:00Z;7,487137;0;3
2024-06-09 00:00:00Z;7,201723;0;3
2024-06-09 01:00:00Z;6,912072;0;3
2024-06-09 02:00:00Z;6,645656;0;3
2024-06-09 03:00:00Z;6,31931;0;3
2024-06-09 04:00:00Z;6,047585;0;3
2024-06-09 05:00:00Z;5,788177;0;3
2024-06-09 06:00:00Z;5,512182;0;3
2024-06-09 07:00:00Z;5,30838;0;3
2024-06-09 08:00:00Z;5,087102;0;3
2024-06-09 09:00:00Z;4,919496;0;3
2024-06-09 10:00:00Z;4,811095;0;3
2024-06-09 11:00:00Z;4,750975;0;3
2024-06-09 12:00:00Z;4,785331;0;3
2024-06-09 13:00:00Z;4,884514;0;3
2024-06-09 14:00:00Z;5,069662;0;3
2024-06-09 15:00:00Z;5,51085;0;3
2024-06-09 16:00:00Z;6,317184;0;3
2024-06-09 17:00:00Z;6,967353;0;3
2024-06-09 18:00:00Z;7,279038;0;3
2024-06-09 19:00:00Z;7,424746;0;3
2024-06-09 20:00:00Z;7,430359;0;3
2024-06-09 21:00:00Z;7,48131;0;3
2024-06-09 22:00:00Z;7,62379;0;3
2024-06-09 23:00:00Z;7,687029;0;3
2024-06-10 00:00:00Z;7,583831;0;3
2024-06-10 01:00:00Z;7,391065;0;3
2024-06-10 02:00:00Z;7,162982;0;3
2024-06-10 03:00:00Z;6,917285;0;3
2024-06-10 04:00:00Z;6,693059;0;3
2024-06-10 05:00:00Z;6,421659;0;3
2024-06-10 06:00:00Z;6,217432;0;3
2024-06-10 07:00:00Z;6,05235;0;3
2024-06-10 08:00:00Z;5,870149;0;3
2024-06-10 09:00:00Z;5,797304;0;3
2024-06-10 10:00:00Z;5,705931;0;3
2024-06-10 11:00:00Z;5,696329;0;3
2024-06-10 12:00:00Z;5,754111;0;3
2024-06-10 13:00:00Z;5,94363;0;3
2024-06-10 14:00:00Z;6,202879;0;3
2024-06-10 15:00:00Z;6,572524;0;3
2024-06-10 16:00:00Z;6,988571;0;3
2024-06-10 17:00:00Z;7,477227;0;3
2024-06-10 18:00:00Z;7,967326;0;3
2024-06-10 19:00:00Z;8,283442;0;3
2024-06-10 20:00:00Z;8,483781;0;3
2024-06-10 21:00:00Z;8,55751;0;3
2024-06-10 22:00:00Z;8,514797;0;3
2024-06-10 23:00:00Z;8,295108;0;3
2024-06-11 00:00:00Z;8,056082;0;3
2024-06-11 01:00:00Z;7,664632;0;3
2024-06-11 02:00:00Z;7,246844;0;3
2024-06-11 03:00:00Z;6,837138;0;3
2024-06-11 04:00:00Z;6,432447;0;3
2024-06-11 05:00:00Z;6,077717;0;3
2024-06-11 06:00:00Z;5,716295;0;3
2024-06-11 07:00:00Z;5,409885;0;3
2024-06-11 08:00:00Z;5,12774;0;3
2024-06-11 09:00:00Z;4,854667;0;3
2024-06-11 10:00:00Z;4,607598;0;3
2024-06-11 11:00:00Z;4,417328;0;3
2024-06-11 12:00:00Z;4,232144;0;3
2024-06-11 13:00:00Z;4,090486;0;3
2024-06-11 14:00:00Z;4,001584;0;3
2024-06-11 15:00:00Z;3,99773;0;3
2024-06-11 16:00:00Z;4,063296;0;3
2024-06-11 17:00:00Z;4,224455;0;3
2024-06-11 18:00:00Z;4,474917;0;3
2024-06-11 19:00:00Z;4,781878;0;3
2024-06-11 20:00:00Z;5,132492;0;3
2024-06-11 21:00:00Z;5,404942;0;3
2024-06-11 22:00:00Z;5,535255;0;3
2024-06-11 23:00:00Z;5,558725;0;3
2024-06-12 00:00:00Z;5,493178;0;3
2024-06-12 01:00:00Z;5,335698;0;3
2024-06-12 02:00:00Z;5,163342;0;3
2024-06-12 03:00:00Z;4,945868;0;3
2024-06-12 04:00:00Z;4,759977;0;3
2024-06-12 05:00:00Z;4,544881;0;3
2024-06-12 06:00:00Z;4,344388;0;3
2024-06-12 07:00:00Z;4,157151;0;3
2024-06-12 08:00:00Z;3,967392;0;3
2024-06-12 09:00:00Z;3,823972;0;3
2024-06-12 10:00:00Z;3,658735;0;3
2024-06-12 11:00:00Z;3,511517;0;3
2024-06-12 12:00:00Z;3,406579;0;3
2024-06-12 13:00:00Z;3,283112;0;3
2024-06-12 14:00:00Z;3,179014;0;3
2024-06-12 15:00:00Z;3,106337;0;3
2024-06-12 16:00:00Z;3,060664;0;3
2024-06-12 17:00:00Z;3,057414;0;3
2024-06-12 18:00:00Z;3,103087;0;3
2024-06-12 19:00:00Z;3,185746;0;3
2024-06-12 20:00:00Z;3,320573;0;3
2024-06-12 21:00:00Z;3,465908;0;3
2024-06-12 22:00:00Z;3,626019;0;3
2024-06-12 23:00:00Z;3,753498;0;3
2024-06-13 00:00:00Z;3,861253;0;3
2024-06-13 01:00:00Z;3,929135;0;3
2024-06-13 02:00:00Z;3,967117;0;3
2024-06-13 03:00:00Z;3,982405;0;3
2024-06-13 04:00:00Z;3,955693;0;3
2024-06-13 05:00:00Z;3,902687;0;3
2024-06-13 06:00:00Z;3,797824;0;3
2024-06-13 07:00:00Z;3,698516;0;3
2024-06-13 08:00:00Z;3,589838;0;3
2024-06-13 09:00:00Z;3,483428;0;3
2024-06-13 10:00:00Z;3,358218;0;3
2024-06-13 11:00:00Z;3,259403;0;3
2024-06-13 12:00:00Z;3,149165;0;3
2024-06-13 13:00:00Z;3,044571;0;3
2024-06-13 14:00:00Z;2,983423;0;3
2024-06-13 15:00:00Z;2,901209;0;3
2024-06-13 16:00:00Z;2,826433;0;3
2024-06-13 17:00:00Z;2,755941;0;3
2024-06-13 18:00:00Z;2,704553;0;3
2024-06-13 19:00:00Z;2,66267;0;3
2024-06-13 20:00:00Z;2,647815;0;3
2024-06-13 21:00:00Z;2,630064;0;3
2024-06-13 22:00:00Z;2,630064;0;3
2024-06-13 23:00:00Z;2,633019;0;3
2024-06-14 00:00:00Z;2,644853;0;3
2024-06-14 01:00:00Z;2,647815;0;3
2024-06-14 02:00:00Z;2,650778;0;3
2024-06-14 03:00:00Z;2,647815;0;3
2024-06-14 04:00:00Z;2,635974;0;3
2024-06-14 05:00:00Z;2,612404;0;3
2024-06-14 06:00:00Z;2,580179;0;3
2024-06-14 07:00:00Z;2,545345;0;3
2024-06-14 08:00:00Z;2,502173;0;3
2024-06-14 09:00:00Z;2,465153;0;3
2024-06-14 10:00:00Z;2,414449;0;3
2024-06-14 11:00:00Z;2,361659;0;3
2024-06-14 12:00:00Z;2,317715;0;3
2024-06-14 13:00:00Z;2,312238;0;3
2024-06-14 14:00:00Z;2,336872;0;3
2024-06-14 15:00:00Z;2,437271;0;3
2024-06-14 16:00:00Z;2,645856;0;3
2024-06-14 17:00:00Z;2,901921;0;3
2024-06-14 18:00:00Z;3,186578;0;3
2024-06-14 19:00:00Z;3,452393;0;3
2024-06-14 20:00:00Z;3,717344;0;3
2024-06-14 21:00:00Z;3,975412;0;3
2024-06-14 22:00:00Z;4,176671;0;3
2024-06-14 23:00:00Z;4,33208;0;3
2024-06-15 00:00:00Z;4,388553;0;3
2024-06-15 01:00:00Z;4,429305;0;3
2024-06-15 02:00:00Z;4,441574;0;3
2024-06-15 03:00:00Z;4,40892;0;3
2024-06-15 04:00:00Z;4,384512;0;3
2024-06-15 05:00:00Z;4,396716;0;3
2024-06-15 06:00:00Z;4,466226;0;3
2024-06-15 07:00:00Z;4,578178;0;3
2024-06-15 08:00:00Z;4,777037;0;3
2024-06-15 09:00:00Z;5,038537;0;3
2024-06-15 10:00:00Z;5,258421;0;3
2024-06-15 11:00:00Z;5,746864;0;3
2024-06-15 12:00:00Z;6,382828;0;3
2024-06-15 13:00:00Z;6,994477;0;3
2024-06-15 14:00:00Z;7,454333;0;3
2024-06-15 15:00:00Z;7,944283;0;3
2024-06-15 16:00:00Z;8,411253;0;3
2024-06-15 17:00:00Z;8,876212;0;3
2024-06-15 18:00:00Z;9,312123;0;3
2024-06-15 19:00:00Z;9,812914;0;3
2024-06-15 20:00:00Z;9,927035;0;3
2024-06-15 21:00:00Z;9,759083;0;3
2024-06-15 22:00:00Z;9,559643;0;3
2024-06-15 23:00:00Z;9,330244;0;3
2024-06-16 00:00:00Z;9,066027;0;3
2024-06-16 01:00:00Z;8,882168;0;3
2024-06-16 02:00:00Z;8,545374;0;3
2024-06-16 03:00:00Z;8,398276;0;3
2024-06-16 04:00:00Z;8,264939;0;3
2024-06-16 05:00:00Z;8,132886;0;3
2024-06-16 06:00:00Z;8,120913;0;3
2024-06-16 07:00:00Z;8,210749;0;3
2024-06-16 08:00:00Z;8,276913;0;3
2024-06-16 09:00:00Z;8,246799;0;3
2024-06-16 10:00:00Z;8,073545;0;3
2024-06-16 11:00:00Z;7,762747;0;3
2024-06-16 12:00:00Z;7,413926;0;3
2024-06-16 13:00:00Z;7,174028;0;3
2024-06-16 14:00:00Z;6,98754;0;3
2024-06-16 15:00:00Z;6,852485;0;3
2024-06-16 16:00:00Z;6,841734;0;3
2024-06-16 17:00:00Z;6,906282;0;3
2024-06-16 18:00:00Z;7,042053;0;3
2024-06-16 19:00:00Z;7,206818;0;3
2024-06-16 20:00:00Z;7,256679;0;3
2024-06-16 21:00:00Z;7,206818;0;3
2024-06-16 22:00:00Z;7,041979;0;3
2024-06-16 23:00:00Z;6,863571;0;3
2024-06-17 00:00:00Z;6,666553;0;3
2024-06-17 01:00:00Z;6,416578;0;3
2024-06-17 02:00:00Z;6,157229;0;3
2024-06-17 03:00:00Z;5,894876;0;3
2024-06-17 04:00:00Z;5,691743;0;3
2024-06-17 05:00:00Z;5,549373;0;3
2024-06-17 06:00:00Z;5,544647;0;3
2024-06-17 07:00:00Z;5,877063;0;3
2024-06-17 08:00:00Z;6,711456;0;3
2024-06-17 09:00:00Z;7,890257;0;3
2024-06-17 10:00:00Z;8,563978;0;3
2024-06-17 11:00:00Z;8,687509;0;3
2024-06-17 12:00:00Z;8,508652;0;3
2024-06-17 13:00:00Z;8,181227;0;3
2024-06-17 14:00:00Z;7,890685;0;3
2024-06-17 15:00:00Z;7,692825;0;3
2024-06-17 16:00:00Z;7,589541;0;3
2024-06-17 17:00:00Z;7,515279;0;3
2024-06-17 18:00:00Z;7,481235;0;3
2024-06-17 19:00:00Z;7,424692;0;3
2024-06-17 20:00:00Z;7,44164;0;3
2024-06-17 21:00:00Z;7,413508;0;3
2024-06-17 22:00:00Z;7,223627;0;3
2024-06-17 23:00:00Z;6,998586;0;3
2024-06-18 00:00:00Z;6,698565;0;3
2024-06-18 01:00:00Z;6,427048;0;3
2024-06-18 02:00:00Z;6,157271;0;3
2024-06-18 03:00:00Z;5,923932;0;3
2024-06-18 04:00:00Z;5,81676;0;3
2024-06-18 05:00:00Z;5,744258;0;3
2024-06-18 06:00:00Z;5,682051;0;3
2024-06-18 07:00:00Z;5,568357;0;3
2024-06-18 08:00:00Z;5,37722;0;3
2024-06-18 09:00:00Z;5,199178;0;3
2024-06-18 10:00:00Z;4,985455;0;3
2024-06-18 11:00:00Z;4,828325;0;3
2024-06-18 12:00:00Z;4,751032;0;3
2024-06-18 13:00:00Z;4,915665;0;3
2024-06-18 14:00:00Z;5,263185;0;3
2024-06-18 15:00:00Z;5,427927;0;3
2024-06-18 16:00:00Z;5,63483;0;3
2024-06-18 17:00:00Z;5,836236;0;3
2024-06-18 18:00:00Z;5,943437;0;3
2024-06-18 19:00:00Z;5,928727;0;3
2024-06-18 20:00:00Z;5,884749;0;3
2024-06-18 21:00:00Z;5,797346;0;3
2024-06-18 22:00:00Z;5,677275;0;3
2024-06-18 23:00:00Z;5,549612;0;3
2024-06-19 00:00:00Z;5,390943;0;3
2024-06-19 01:00:00Z;5,212891;0;3
2024-06-19 02:00:00Z;5,038188;0;3
2024-06-19 03:00:00Z;4,88463;0;3
2024-06-19 04:00:00Z;4,712889;0;3
2024-06-19 05:00:00Z;4,573883;0;3
2024-06-19 06:00:00Z;4,449945;0;3
2024-06-19 07:00:00Z;4,295855;0;3
2024-06-19 08:00:00Z;4,180589;0;3
2024-06-19 09:00:00Z;4,078869;0;3
2024-06-19 10:00:00Z;3,963382;0;3
2024-06-19 11:00:00Z;3,846384;0;3
2024-06-19 12:00:00Z;3,738711;0;3
2024-06-19 13:00:00Z;3,687392;0;3
2024-06-19 14:00:00Z;3,629386;0;3
2024-06-19 15:00:00Z;3,593376;0;3
2024-06-19 16:00:00Z;3,629421;0;3
2024-06-19 17:00:00Z;3,691136;0;3
2024-06-19 18:00:00Z;3,805403;0;3
2024-06-19 19:00:00Z;3,978899;0;3
2024-06-19 20:00:00Z;4,153166;0;3
2024-06-19 21:00:00Z;4,291788;0;3
2024-06-19 22:00:00Z;4,356122;0;3
2024-06-19 23:00:00Z;4,36019;0;3
2024-06-20 00:00:00Z;4,303822;0;3
2024-06-20 01:00:00Z;4,208215;0;3
2024-06-20 02:00:00Z;4,071105;0;3
2024-06-20 03:00:00Z;3,925619;0;3
2024-06-20 04:00:00Z;3,775657;0;3
2024-06-20 05:00:00Z;3,665711;0;3
2024-06-20 06:00:00Z;3,543456;0;3
2024-06-20 07:00:00Z;3,472753;0;3
2024-06-20 08:00:00Z;3,568844;0;3
2024-06-20 09:00:00Z;3,881515;0;3
2024-06-20 10:00:00Z;4,342077;0;3
2024-06-20 11:00:00Z;4,773728;0;3
2024-06-20 12:00:00Z;5,132141;0;3
2024-06-20 13:00:00Z;5,489801;0;3
2024-06-20 14:00:00Z;5,920127;0;3
2024-06-20 15:00:00Z;6,397167;0;3
2024-06-20 16:00:00Z;6,863906;0;3
2024-06-20 17:00:00Z;7,063744;0;3
2024-06-20 18:00:00Z;7,020065;0;3
2024-06-20 19:00:00Z;6,879556;0;3
2024-06-20 20:00:00Z;6,714113;0;3
2024-06-20 21:00:00Z;6,488945;0;3
2024-06-20 22:00:00Z;6,207538;0;3
2024-06-20 23:00:00Z;5,963388;0;3
2024-06-21 00:00:00Z;5,725546;0;3
2024-06-21 01:00:00Z;5,484123;0;3
2024-06-21 02:00:00Z;5,231132;0;3
2024-06-21 03:00:00Z;5,011748;0;3
2024-06-21 04:00:00Z;4,802782;0;3
2024-06-21 05:00:00Z;4,611627;0;3
2024-06-21 06:00:00Z;4,425491;0;3
2024-06-21 07:00:00Z;4,263902;0;3
2024-06-21 08:00:00Z;4,098444;0;3
2024-06-21 09:00:00Z;3,952059;0;3
2024-06-21 10:00:00Z;3,809166;0;3
2024-06-21 11:00:00Z;3,680174;0;3
2024-06-21 12:00:00Z;3,564967;0;3
2024-06-21 13:00:00Z;3,465713;0;3
2024-06-21 14:00:00Z;3,45518;0;3
2024-06-21 15:00:00Z;3,479766;0;3
2024-06-21 16:00:00Z;3,611833;0;3
2024-06-21 17:00:00Z;3,850682;0;3
2024-06-21 18:00:00Z;4,157743;0;3
2024-06-21 19:00:00Z;4,467018;0;3
2024-06-21 20:00:00Z;4,738643;0;3
2024-06-21 21:00:00Z;4,94134;0;3
2024-06-21 22:00:00Z;5,064657;0;3
2024-06-21 23:00:00Z;5,10468;0;3
2024-06-22 00:00:00Z;5,051363;0;3
2024-06-22 01:00:00Z;4,910818;0;3
2024-06-22 02:00:00Z;4,717299;0;3
2024-06-22 03:00:00Z;4,499504;0;3
2024-06-22 04:00:00Z;4,295995;0;3
2024-06-22 05:00:00Z;4,094719;0;3
2024-06-22 06:00:00Z;3,887947;0;3
2024-06-22 07:00:00Z;3,71684;0;3
2024-06-22 08:00:00Z;3,550807;0;3
2024-06-22 09:00:00Z;3,389298;0;3
2024-06-22 10:00:00Z;3,2628;0;3
2024-06-22 11:00:00Z;3,162396;0;3
2024-06-22 12:00:00Z;3,086719;0;3
2024-06-22 13:00:00Z;3,038012;0;3
2024-06-22 14:00:00Z;3,031539;0;3
2024-06-22 15:00:00Z;3,054208;0;3
2024-06-22 16:00:00Z;3,122817;0;3
2024-06-22 17:00:00Z;3,252723;0;3
2024-06-22 18:00:00Z;3,410294;0;3
2024-06-22 19:00:00Z;3,611833;0;3
2024-06-22 20:00:00Z;3,839231;0;3
2024-06-22 21:00:00Z;4,051991;0;3
2024-06-22 22:00:00Z;4,232144;0;3
2024-06-22 23:00:00Z;4,405049;0;3
2024-06-23 00:00:00Z;4,536424;0;3
2024-06-23 01:00:00Z;4,640895;0;3
2024-06-23 02:00:00Z;4,733936;0;3
2024-06-23 03:00:00Z;4,863085;0;3
2024-06-23 04:00:00Z;5,073907;0;3
2024-06-23 05:00:00Z;5,180939;0;3
2024-06-23 06:00:00Z;5,226152;0;3
2024-06-23 07:00:00Z;5,203512;0;3
2024-06-23 08:00:00Z;5,136055;0;3
2024-06-23 09:00:00Z;5,060197;0;3
2024-06-23 10:00:00Z;4,97192;0;3
2024-06-23 11:00:00Z;4,928048;0;3
2024-06-23 12:00:00Z;4,985212;0;3
2024-06-23 13:00:00Z;5,277814;0;3
2024-06-23 14:00:00Z;5,843461;0;3
2024-06-23 15:00:00Z;6,527833;0;3
2024-06-23 16:00:00Z;7,058785;0;3
2024-06-23 17:00:00Z;7,273498;0;3
2024-06-23 18:00:00Z;7,240168;0;3
2024-06-23 19:00:00Z;7,052888;0;3
2024-06-23 20:00:00Z;6,831705;0;3
2024-06-23 21:00:00Z;6,494345;0;3
2024-06-23 22:00:00Z;6,127617;0;3
2024-06-23 23:00:00Z;5,793083;0;3
2024-06-24 00:00:00Z;5,465942;0;3
2024-06-24 01:00:00Z;5,172506;0;3
2024-06-24 02:00:00Z;4,850458;0;3
2024-06-24 03:00:00Z;4,570386;0;3
2024-06-24 04:00:00Z;4,316249;0;3
2024-06-24 05:00:00Z;4,079311;0;3
2024-06-24 06:00:00Z;3,876603;0;3
2024-06-24 07:00:00Z;3,662308;0;3
2024-06-24 08:00:00Z;3,49413;0;3
2024-06-24 09:00:00Z;3,344578;0;3
2024-06-24 10:00:00Z;3,179187;0;3
2024-06-24 11:00:00Z;3,031796;0;3
2024-06-24 12:00:00Z;2,898104;0;3
2024-06-24 13:00:00Z;2,801856;0;3
2024-06-24 14:00:00Z;2,722612;0;3
2024-06-24 15:00:00Z;2,683549;0;3
2024-06-24 16:00:00Z;2,695516;0;3
2024-06-24 17:00:00Z;2,749925;0;3
2024-06-24 18:00:00Z;2,845129;0;3
2024-06-24 19:00:00Z;2,999755;0;3
2024-06-24 20:00:00Z;3,186084;0;3
2024-06-24 21:00:00Z;3,403491;0;3
2024-06-24 22:00:00Z;3,579377;0;3
2024-06-24 23:00:00Z;3,749854;0;3
2024-06-25 00:00:00Z;3,849984;0;3
2024-06-25 01:00:00Z;3,872451;0;3
2024-06-25 02:00:00Z;3,838777;0;3
2024-06-25 03:00:00Z;3,749781;0;3
2024-06-25 04:00:00Z;3,62592;0;3
